Family,species,ID,longitude,latitude,Surce,Author,Title,Identifier_ID,Date
Curimatidae,Curimatella immaculata,Tonella_01078,-51.547501,-10.626111,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-2005
Curimatidae,Curimatella immaculata,Tonella_01087,-54.720833,-2.395833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1992
Curimatidae,Curimatella immaculata,Tonella_01088,-67.51111,-5.31944,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1994
Curimatidae,Curimatella immaculata,Tonella_01090,-50.5875,-13.3625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1998
Curimatidae,Curimatella immaculata,Tonella_01091,-52.370833,-3.629167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01092,-52.204167,-3.395833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01093,-52.728669,-3.287622,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01094,-51.8875,-3.5875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01095,-51.720833,-3.4125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01096,-51.66997,-3.12604,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01097,-52.121288,-2.829219,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01098,-51.6125,-3.570833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01099,-51.5831,-3.75673,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2012
Curimatidae,Curimatella immaculata,Tonella_01100,-53.970967,-13.479522,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-05-2007
Curimatidae,Curimatella immaculata,Tonella_01101,-53.379441,-13.421148,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-05-2007
Curimatidae,Curimatella immaculata,Tonella_01102,-51.748056,-3.378056,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-2011
Curimatidae,Curimatella immaculata,Tonella_01103,-52.2225,-3.236667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-2011
Curimatidae,Curimatella immaculata,Tonella_01104,-51.7375,-3.104167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-2011
Curimatidae,Curimatella immaculata,Tonella_01106,-47.500381,-14.429145,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1988
Curimatidae,Curimatella immaculata,Tonella_01108,-46.629167,-14.129167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1988
Curimatidae,Curimatella immaculata,Tonella_01112,-49.679167,-3.745833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1970
Curimatidae,Curimatella immaculata,Tonella_01126,-53.436507,-13.338942,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-2004
Curimatidae,Curimatella immaculata,Tonella_01127,-50.945833,-14.7625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2005
Curimatidae,Curimatella immaculata,Tonella_01128,-50.775278,-14.336389,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2005
Curimatidae,Curimatella immaculata,Tonella_01134,-63.154167,-4.804167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1968
Curimatidae,Curimatella immaculata,Tonella_01139,-55.866667,-1.766667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-05-1969
Curimatidae,Curimatella immaculata,Tonella_01141,-49.654167,-4.570833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1970
Curimatidae,Curimatella immaculata,Tonella_01145,-56.254167,-4.454167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1983
Curimatidae,Curimatella immaculata,Tonella_01146,-55.8375,-4.204167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1983
Curimatidae,Curimatella immaculata,Tonella_01148,-60.3375,3.420833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1984
Curimatidae,Curimatella immaculata,Tonella_01149,-55.804167,-1.8375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1983
Curimatidae,Curimatella lepidura,Tonella_01155,-42.945833,-13.4625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2015
Curimatidae,Curimatella lepidura,Tonella_01156,-42.9125,-12.6375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2015
Curimatidae,Curimatella lepidura,Tonella_01157,-43.120833,-13.404167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2015
Curimatidae,Curimatella lepidura,Tonella_01158,-45.483334,-19.766666,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1983
Curimatidae,Curimatella lepidura,Tonella_01159,-45.150002,-18.633333,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-1983
Curimatidae,Curimatella lepidura,Tonella_01161,-44.233891,-15.345555,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01162,-43.713612,-16.650278,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01163,-44.528332,-14.239445,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01164,-43.357777,-13.520278,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01165,-43.263611,-15.214723,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01166,-43.429167,-13.254167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01167,-44.404167,-15.545833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella lepidura,Tonella_01169,-38.990555,-8.667222,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2002
Curimatidae,Curimatella lepidura,Tonella_01170,-44.202778,-15.183056,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2003
Curimatidae,Curimatella lepidura,Tonella_01171,-44.104167,-15.170833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2003
Curimatidae,Curimatella lepidura,Tonella_01172,-44.154167,-15.1875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2003
Curimatidae,Curimatella lepidura,Tonella_01173,-46.1125,-15.920833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-2004
Curimatidae,Curimatella lepidura,Tonella_01177,-40.491667,-7.863611,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-2011
Curimatidae,Curimatella lepidura,Tonella_01178,-44.779167,-17.295833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2005
Curimatidae,Curimatella lepidura,Tonella_01179,-44.729167,-17.429167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-2005
Curimatidae,Curimatella lepidura,Tonella_01181,-44.295833,-13.579167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01182,-44.293611,-13.561389,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01190,-38.895833,-7.895833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-2009
Curimatidae,Curimatella lepidura,Tonella_01194,-42.338194,-10.986167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-2006
Curimatidae,Curimatella lepidura,Tonella_01195,-41.620833,-9.6125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-2016
Curimatidae,Curimatella lepidura,Tonella_01196,-39.829167,-8.8125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01197,-39.845833,-8.7625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-2007
Curimatidae,Curimatella lepidura,Tonella_01198,-45.283333,-18.5,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-1965
Curimatidae,Curimatella lepidura,Tonella_01199,-43.779167,-17.104167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1990
Curimatidae,Curimatella lepidura,Tonella_01200,-43.770833,-14.754167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1990
Curimatidae,Curimatella lepidura,Tonella_01202,-44.333333,-13.4,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1994
Curimatidae,Curimatella lepidura,Tonella_01203,-42.704167,-14.595833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1994
Curimatidae,Curimatella lepidura,Tonella_01204,-44.504167,-19.629167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-1994
Curimatidae,Curimatella lepidura,Tonella_01205,-42.829167,-14.2125,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01206,-44.879167,-14.579167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01207,-43.670833,-15.345833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01208,-43.357778,-13.520278,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01209,-43.311389,-15.2225,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatella lepidura,Tonella_01211,-44.529167,-11.620833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1998
Curimatidae,Curimatella lepidura,Tonella_01218,-36.854167,-10.179167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-12-1975
Curimatidae,Curimatella lepidura,Tonella_01222,-45.329167,-18.595833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1983
Curimatidae,Curimatella lepidura,Tonella_01226,-44.954167,-17.4375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1987
Curimatidae,Curimatella meyeri,Tonella_01240,-63.5,-8.45,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1975
Curimatidae,Curimatella meyeri,Tonella_01241,-62.879653,-8.538811,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1975
Curimatidae,Curimatella meyeri,Tonella_01242,-62.929167,-7.254167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1975
Curimatidae,Curimatella meyeri,Tonella_01243,-61.720833,-6.445833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1975
Curimatidae,Curimatella meyeri,Tonella_01244,-72.395833,-9.354167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-1994
Curimatidae,Curimatella meyeri,Tonella_01245,-72.7625,-8.945833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-03-1994
Curimatidae,Curimatella meyeri,Tonella_01246,-72.2125,-9.170833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1993
Curimatidae,Curimatella meyeri,Tonella_01249,-72.704167,-8.9875,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1994
Curimatidae,Curimatella meyeri,Tonella_01250,-72.666667,-9.3,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-07-1994
Curimatidae,Curimatella meyeri,Tonella_01253,-55.8575,-1.791667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1994
Curimatidae,Curimatella meyeri,Tonella_01256,-60.179167,-3.354167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1977
Curimatidae,Curimatella meyeri,Tonella_01258,-61.333333,-3.833333,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-04-1967
Curimatidae,Curimatopsis cryptica,Tonella_01270,-57.529167,-5.879167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-2012
Curimatidae,Curimatopsis cryptica,Tonella_01277,-62.1125,-1.670833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2011
Curimatidae,Curimatopsis cryptica,Tonella_01278,-62.1125,-1.208333,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-NA-2011
Curimatidae,Curimatopsis cryptica,Tonella_01279,-60.454722,3.357778,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-2007
Curimatidae,Curimatopsis cryptica,Tonella_01285,-65.228797,0.478712,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-11-1972
Curimatidae,Curimatopsis cryptica,Tonella_01286,-65.455575,0.395901,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-10-1972
Curimatidae,Curimatopsis cryptica,Tonella_01289,-55.21,5.505,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-05-2000
Curimatidae,Curimatopsis cryptica,Tonella_01293,-55.866667,-1.766667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1967
Curimatidae,Curimatopsis cryptica,Tonella_01300,-55.9,-1.766667,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-12-1967
Curimatidae,Curimatopsis cryptica,Tonella_01301,-54.954167,-2.504167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-12-1967
Curimatidae,Curimatopsis cryptica,Tonella_01324,-60.179167,-3.354167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-01-1977
Curimatidae,Curimatopsis cryptica,Tonella_01326,-64.779373,0.487763,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1980
Curimatidae,Curimatopsis cryptica,Tonella_01327,-64.928828,0.52849,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1980
Curimatidae,Curimatopsis cryptica,Tonella_01330,-64.870453,0.545506,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-02-1980
Curimatidae,Curimatopsis evelye,Tonella_01333,-62.295833,0.195833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-12-1976
Curimatidae,Curimatopsis evelye,Tonella_01334,-69.129167,0.1625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2006
Curimatidae,Curimatopsis evelye,Tonella_01338,-65.7125,0.5625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis evelye,Tonella_01339,-65.4125,0.370833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis evelye,Tonella_01340,-64.820833,0.4625,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis evelye,Tonella_01342,-64.9625,0.420833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis evelye,Tonella_01343,-62.1125,-1.670833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2011
Curimatidae,Curimatopsis evelye,Tonella_01344,-62.104167,1.004167,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2011
Curimatidae,Curimatopsis evelye,Tonella_01345,-62.079167,0.9375,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-08-2011
Curimatidae,Curimatopsis evelye,Tonella_01346,-62.1125,-1.208333,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA-09-2011
